検索年,@id,STATISTICS_NAME,TITLE,CYCLE,SURVEY_DATE,OPEN_DATE,SMALL_AREA,COLLECT_AREA,OVERALL_TOTAL_NUMBER,UPDATED_DATE,DESCRIPTION,STAT_NAME.@code,STAT_NAME.$,GOV_ORG.@code,GOV_ORG.$,MAIN_CATEGORY.@code,MAIN_CATEGORY.$,SUB_CATEGORY.@code,SUB_CATEGORY.$,STATISTICS_NAME_SPEC.TABULATION_CATEGORY,TITLE_SPEC.TABLE_NAME,TITLE_SPEC.TABLE_EXPLANATION,TITLE.@no,TITLE.$,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3,TITLE_SPEC.TABLE_CATEGORY,DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION1,STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4,TITLE_SPEC.TABLE_SUB_CATEGORY1,TITLE_SPEC.TABLE_SUB_CATEGORY2,TITLE_SPEC.TABLE_SUB_CATEGORY3,DESCRIPTION.TABULATION_SUB_CATEGORY_EXPLANATION2
2024,0004056164,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,119196,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,世帯主の年齢階級(7区分)，世帯主の従業上の地位(11区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,,7-152-3,等価年間収入額 世帯主の年齢階級(7区分)，世帯主の従業上の地位(11区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056140,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,65016,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,世帯主の年齢階級(7区分)，世帯主の学歴(6区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,,7-152-4,等価年間収入額 世帯主の年齢階級(7区分)，世帯主の学歴(6区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056165,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,151704,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,世帯主の年齢階級(7区分)，世帯主の就業時間(14区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,,7-152-5,等価年間収入額 世帯主の年齢階級(7区分)，世帯主の就業時間(14区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056166,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,184212,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,世帯主の年齢階級(7区分)，世帯類型(17区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,,7-152-6,等価年間収入額 世帯主の年齢階級(7区分)，世帯類型(17区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056141,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,54180,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,世帯主の年齢階級(7区分)，主な年間収入の種類(5区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,,7-152-7,等価年間収入額 世帯主の年齢階級(7区分)，主な年間収入の種類(5区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056167,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,32508,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,世帯主の年齢階級(7区分)，現住居の所有関係(3区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,,7-152-8,等価年間収入額 世帯主の年齢階級(7区分)，現住居の所有関係(3区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056168,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,32508,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,世帯主の年齢階級(7区分)，住宅ローン残高の有無(3区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,,7-152-9,等価年間収入額 世帯主の年齢階級(7区分)，住宅ローン残高の有無(3区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056142,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,1462,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,等価可処分所得階級(22区分)・等価可処分所得十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額（等価可処分所得（十分位）階級はOECD新基準による）－全国,,7-153-1,等価年間収入額 等価可処分所得階級(22区分)・等価可処分所得十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額（等価可処分所得（十分位）階級はOECD新基準による）－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056169,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,該当なし,2881,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,全国・都市階級・地方・４大都市圏・都道府県，等価所得構成(44区分)別等価年間収入額－全国・都市階級・地方・４大都市圏・都道府県,,7-154,等価年間収入額 全国・都市階級・地方・４大都市圏・都道府県，等価所得構成(44区分)別等価年間収入額－全国・都市階級・地方・４大都市圏・都道府県,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056170,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,3157920,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,男女(3区分)，年齢階級(20区分)，等価可処分所得階級(22区分)・等価可処分所得十分位階級(12区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額（等価可処分所得（十分位）階級はOECD新基準による）－全国,,7-155-1,等価年間収入額 男女(3区分)，年齢階級(20区分)，等価可処分所得階級(22区分)・等価可処分所得十分位階級(12区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額（等価可処分所得（十分位）階級はOECD新基準による）－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056143,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,2578968,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,世帯類型(49区分)，等価可処分所得階級(22区分)・等価可処分所得十分位階級(12区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額（等価可処分所得（十分位）階級はOECD新基準による）－全国,,7-156-1,等価年間収入額 世帯類型(49区分)，等価可処分所得階級(22区分)・等価可処分所得十分位階級(12区分)，等価資産額階級(24区分)・等価資産額十分位階級(12区分)，等価所得構成(44区分)別等価年間収入額（等価可処分所得（十分位）階級はOECD新基準による）－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056171,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,1144,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,18～65歳・66歳以上世帯員の等価可処分所得十分位階級(26区分)，等価所得構成(44区分)別等価年間収入額（等価可処分所得十分位階級はOECD新基準による）－全国,,7-157-1,等価年間収入額 18～65歳・66歳以上世帯員の等価可処分所得十分位階級(26区分)，等価所得構成(44区分)別等価年間収入額（等価可処分所得十分位階級はOECD新基準による）－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価年間収入額,,,,,,
2024,0004056172,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,20160,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,男女(3区分)，年齢階級(20区分)，世帯主の就業時間(14区分)別所得面からみた貧困に関する指標（等価可処分所得及び貧困線はOECD新基準による）－全国,,7-16,所得面からみた貧困に関する指標 男女(3区分)，年齢階級(20区分)，世帯主の就業時間(14区分)別所得面からみた貧困に関する指標（等価可処分所得及び貧困線はOECD新基準による）－全国,全国,年間収入・資産分布等に関する結果[分布指標],,所得面からみた貧困に関する指標,,,,,,
2024,0004056144,令和６年全国家計構造調査 全国 年間収入・資産分布等に関する結果[分布指標],,-,202401-202412,2026-08-28,0,全国,456960,2026-08-28,,00200564,全国家計構造調査（旧全国消費実態調査）,00200,総務省,07,企業・家計・経済,04,家計,令和６年全国家計構造調査,男女(3区分)，年齢階級(20区分)，世帯人員(8区分)，等価可処分所得階級(22区分)・等価可処分所得十分位階級(12区分)，等価資産・負債の種類(29区分)別等価資産・負債現在高（等価可処分所得はOECD新基準による）－全国,,7-161-1-1,等価資産・負債現在高 男女(3区分)，年齢階級(20区分)，世帯人員(8区分)，等価可処分所得階級(22区分)・等価可処分所得十分位階級(12区分)，等価資産・負債の種類(29区分)別等価資産・負債現在高（等価可処分所得はOECD新基準による）－全国,全国,年間収入・資産分布等に関する結果[分布指標],,等価資産・負債現在高,,,,,,
